編號,中文地址,英文地址,地區,檢疫結束日期
3868,元朗 山邊村,"SHAN PIN TSUEN, YUEN LONG",元朗,2020-02-28
3869,元朗 元龍街8號新時代廣場3座,"BLOCK 3, YOHO TOWN, NO.8 YUEN LUNG STREET, YUEN LONG",元朗,2020-02-28
3870,元朗 元龍街9號新時代中城M7座,"BLOCK M7, YOHO MIDTOWN, NO.9 YUEN LUNG STREET, YUEN LONG",元朗,2020-02-28
3871,元朗 水蕉新村,"SHUI TSIU SAN TSUEN, YUEN LONG",元朗,2020-02-28
3872,元朗 屏山 唐人新村,"TONG YAN SAN TSUEN, PING SHAN, YUEN LONG",元朗,2020-02-28
3873,元朗 屏山 唐人新村北區,"NORTH DISTRICT TONG YAN SAN TSUEN, PING SHAN, YUEN LONG",元朗,2020-02-28
3874,元朗 馬田路88號華翠豪園1座,"BLOCK 1, COVENT GARDEN, NO.88 MA TIN ROAD, YUEN LONG",元朗,2020-02-28
3875,元朗 廈村 田心新村,"TIN SAM SAN TSUEN, HA TSUEN, YUEN LONG",元朗,2020-02-28
3876,元朗 廈村 田廈路,"TIN HA ROAD, HA TSUEN, YUEN LONG",元朗,2020-02-28
3877,元朗 新田 永平村,"WING PING TSUEN, SAN TIN, YUEN LONG",元朗,2020-02-28
3878,元朗 福喜街53號,"53 FUK HI STREET, YUEN LONG",元朗,2020-02-28
3879,元朗 德業街11號映御2座,"BLK 2, TWIN REGENCY, NO.11 TAK YIP STREET, YUEN LONG",元朗,2020-02-28
3880,元朗 錦綉花園J段第二街,"FAIRVIEW PARK SECT J 2ND STREET, YUEN LONG",元朗,2020-02-28
3881,天水圍 天湖路1號嘉湖山莊樂湖居7座,"BLOCK 7, LOCWOOD COURT, KINGSWOOD VILLAS, NO.1 TIN WUROAD, TIN SHUI WAI",元朗,2020-02-28
3882,天水圍 天葵路3號嘉湖山莊麗湖居10座,"BLOCK 10, LYNWOOD COURT, KINGSWOOD VILLAS, NO.3 TIN KWAIROAD, TIN SHUI WAI",元朗,2020-02-28
3883,天水圍 天龍路2號嘉湖山莊景湖居9座,"BLOCK 9, KENSWOOD COURT, KINGSWOOD VILLAS, NO.2 TIN LUNGROAD, TIN SHUI WAI",元朗,2020-02-28
3884,天恩邨恩福樓,"YAN FUK HSE, TIN YAN ESTATE",元朗,2020-02-28
3885,天悅邨悅富樓,"YUET FU HSE, TIN YUET ESTATE",元朗,2020-02-28
3886,天盛苑盛昭閣B座,"BLOCK B, SHING CHIU HOUSE, TIN SHING COURT",元朗,2020-02-28
3887,天盛苑盛賢閣D座,"BLOCK D, SHING YIN HOUSE, TIN SHING COURT",元朗,2020-02-28
3888,天盛苑盛謙閣H座,"BLOCK H, SHING HIM HOUSE, TIN SHING COURT",元朗,2020-02-28
3889,天富苑亨富閣(B座),"BLOCK B, HANG FU HOUSE, TIN FU COURT",元朗,2020-02-28
3890,天富苑賢富閣 (K座)K座,"BLOCK K, YIN FU HOUSE (BLOCK K), TIN FU COURT",元朗,2020-02-28
3891,天頌苑頌臺閣,"CHUNG TOI HOUSE, TIN CHUNG COURT",元朗,2020-02-28
3892,天耀二邨耀隆樓,"YIU LUNG HOUSE, TIN YIU (2) ESTATE",元朗,2020-02-28
3893,永興大廈,WING HING BUILDING,元朗,2020-02-28
3894,安康樓5座,"BLOCK 5, ON HONG BUILDING",元朗,2020-02-28
3895,東頭村,TUNG TAU TSUEN,元朗,2020-02-28
3896,洪水橋 田廈路,"TIN HA ROAD, HUNG SHUI KIU",元朗,2020-02-28
3897,洪福邨洪歡樓,"BLOCK 1, HUNG FOON HOUSE, HUNG FUK ESTATE",元朗,2020-02-28
3898,洪福邨洪歡樓,"HUNG FOON HOUSE, HUNG FUK ESTATE",元朗,2020-02-28
3899,洪福樓,HUNG FOOK BUILDING,元朗,2020-02-28
3900,朗屏邨喜屏樓7座,"BLOCK 7, HAY PING HOUSE, LONG PING ESTATE",元朗,2020-02-28
3901,益輝大廈,YICK FAI BUILDING,元朗,2020-02-28
3902,富祥樓,FU CHEUNG BUILDING,元朗,2020-02-28
3903,錦田 錦田城門新村,"KAM TIN SHING MUN SAN TSUEN, KAM TIN",元朗,2020-02-28
3904,寶城洋樓,PO SHING BUILDING,元朗,2020-02-28
3905,大樹下東路塘頭埔村,TONG TAU PO TSUEN,元朗,2020-02-29
3906,元朗 八鄉 石湖塘富逸天峰,"SKY BLUE, SHEK WU TONG, PAT HEUNG, YUEN LONG",元朗,2020-02-29
3907,元朗 十八鄉 南邊圍西邊巷6號座,"BLOCK NO 6, WESTERN LANE NAM PIN WAI, SHAP PAT HEUNG, YUENLONG",元朗,2020-02-29
3908,元朗 大棠路 崇正新村李苑,"LEE YUEN, SHUNG CHING SAN TSUEN, TAI TONG ROAD, YUEN LONG",元朗,2020-02-29
3909,元朗 大棠路99號蝶翠峰18座,"BLOCK 18, SERENO VERDE, NO.99 TAI TONG ROAD, YUEN LONG",元朗,2020-02-29
3910,元朗 公庵路68號溱柏1座,"BLOCK 1, PARK SIGNATURE, NO.68 KUNG UM ROAD, YUEN LONG",元朗,2020-02-29
3911,元朗 流浮山 沙江村,"SHA KONG TSUEN, LAU FAU SHAN, YUEN LONG",元朗,2020-02-29
3912,元朗 朗日路9號GRAND YOHO1座,"BLOCK 1, GRAND YOHO, NO.9 LONG YAT ROAD, YUEN LONG",元朗,2020-02-29
3913,元朗 德業街11號映御花園2座,"BLOCK 2, TWIN REGENCY, NO.11 TAK YIP STREET, YUEN LONG",元朗,2020-02-29
3914,元朗 寶業街18號尚豪庭,"ONE REGENT PLACE, NO.18 PO YIP STREET, YUEN LONG",元朗,2020-02-29
3915,天水圍 天恩路2號栢慧豪園3座,"BLOCK 3, CENTRAL PARK TOWERS, NO. 2 TIN YAN ROAD, TIN SHUI",元朗,2020-02-29
3916,天水圍 天龍路2號嘉湖山莊景湖居7座,"BLOCK 7, KENSWOOD COURT, KINGSWOOD VILLAS, NO.2 TIN LUNGROAD, TIN SHUI WAI",元朗,2020-02-29
3917,天恒邨恒輝樓,"HENG FAI HSE, TIN HENG ESTATE",元朗,2020-02-29
3918,天盛苑盛頤閣C座,"BLK C, SHING YI HOUSE, TIN SHING COURT",元朗,2020-02-29
3919,天晴邨晴彩樓,"CHING CHOI HSE, TIN CHING ESTATE",元朗,2020-02-29
3920,天晴邨晴喜樓,"CHING HEI HOUSE, TIN CHING ESTATE",元朗,2020-02-29
3921,天耀一邨耀盛樓,"YIU SHING HOUSE, TIN YIU (1) ESTATE",元朗,2020-02-29
3922,水蕉老圍,SHUI TSIU LO WAI,元朗,2020-02-29
3923,田心村,TIN SAM TSUEN,元朗,2020-02-29
3924,宏富苑,WANG FU COURT,元朗,2020-02-29
3925,朗屏邨雁屏樓11座,"BLOCK 11, NGAN PING HOUSE, LONG PING ESTATE",元朗,2020-02-29
3926,朗屏邨鳳屏樓10座,"BLOCK 10, FUNG PING HOUSE, LONG PING ESTATE",元朗,2020-02-29
3927,朗屏邨繡屏樓1座,"BLOCK 1, SAU PING HOUSE, LONG PING ESTATE",元朗,2020-02-29
3928,傑文樓,KIT MAN HOUSE,元朗,2020-02-29
3929,銀禧花園,JUBILEE GARDENS,元朗,2020-02-29
3930,元朗 八鄉 元崗村,"YUEN KONG TSUEN, PAT HEUNG, YUEN LONG",元朗,2020-03-01
3931,元朗 十八鄉 紅棗田村振華棠景花園二期K座,"CHUN WAH POND VIEW VILLA (PHASE II), HUNG TSO TIN TSUEN,SHAP PAT HEUNG, YUEN LONG",元朗,2020-03-01
3932,元朗 大棠路,"TAI TONG ROAD, YUEN LONG",元朗,2020-03-01
3933,元朗 公園南路1號翠韻華庭3座,"BLOCK 3, GREENERY PLACE, NO.1 TOWN PARK ROAD SOUTH, YUEN",元朗,2020-03-01
3934,元朗 同樂街15號,"NO.15 TUNG LOK STREET, YUEN LONG",元朗,2020-03-01
3935,元朗 洪水橋 洪順路9號朗峰園1座,"BLOCK 1, SYMPHONY GARDEN, NO.9 HUNG SHUN ROAD, HUNG SHUIKIU, YUEN LONG",元朗,2020-03-01
3936,元朗 新田 竹園村,"CHUK YUEN TSUEN, SAN TIN, YUEN LONG",元朗,2020-03-01
3937,元朗 新田 落馬洲,"LOK MA CHAU, SAN TIN, YUEN LONG",元朗,2020-03-01
3938,元朗 新田 壆圍村,"POK WAI TSUEN, SAN TIN, YUEN LONG",元朗,2020-03-01
3939,元朗 鳳琴街1號雍翠豪園2座,"BLOCK 2, GREENFIELDS, NO.1 FUNG KAM STREET, YUEN LONG",元朗,2020-03-01
3940,元朗 鳳琴街22號金龍樓1座,"BLOCK 1, KAM LUNG MANSION, NO.22 FUNG KAM STREET, YUEN",元朗,2020-03-01
3941,元朗 錦田 大江埔村,"TAI KONG PO TSUEN, KAM TIN, YUEN LONG",元朗,2020-03-01
3942,元朗 錦田 水尾,"SHUI MEI, KAM TIN, YUEN LONG",元朗,2020-03-01
3943,元朗錦上路清潭路,"CHING TAM ROAD, KAM SHEUNG ROAD, YUEN LONG",元朗,2020-03-01
3944,元崗村,YUEN KONG TSUEN,元朗,2020-03-01
3945,天水圍 天龍路9號嘉湖山莊美湖居6座,"BLOCK 6, MAYWOOD COURT, KINGSWOOD VILLAS, NO.9 TIN LUNGROAD, TIN SHUI WAI",元朗,2020-03-01
3946,天恩邨恩翠樓,"YAN CHUI HSE, TIN YAN ESTATE",元朗,2020-03-01
3947,天恩邨恩翠樓(第8座),"BLOCK 8, YAN CHUI HSE, TIN YAN ESTATE",元朗,2020-03-01
3948,天恩邨恩頤樓,"YAN YI HSE, TIN YAN ESTATE",元朗,2020-03-01
3949,天盛苑盛泉閣O座,"BLOCK O, SHING CHUEN HOUSE, TIN SHING COURT",元朗,2020-03-01
3950,天盛苑盛悅閣J座,"BLOCK J, SHING YUET HOUSE, TIN SHING COURT",元朗,2020-03-01
3951,天盛苑盛譽閣P座,"BLOCK P, SHING YU HOUSE, TIN SHING COURT",元朗,2020-03-01
3952,天瑞邨瑞輝樓,"SHUI FAI HOUSE, TIN SHUI ESTATE",元朗,2020-03-01
3953,天頌苑頌亭閣A座,"BLOCK A, CHUNG TING HOUSE, TIN CHUNG COURT",元朗,2020-03-01
3954,天耀二邨耀昌樓,"YIU CHEONG HOUSE, TIN YIU (2) ESTATE",元朗,2020-03-01
3955,水邊圍邨碧水樓,"BIK SHUI HOUSE, SHUI PIN WAI ESTATE",元朗,2020-03-01
3956,田心新村,TIN SAM SAN TSUEN,元朗,2020-03-01
3957,屏廈路65號屏欣苑,"PING YAN COURT, NO.65 PING HA ROAD",元朗,2020-03-01
3958,屏愛苑屏彥閣,"PING YIN HOUSE, PING OI COURT",元朗,2020-03-01
3959,朗屏邨寶屏樓,"PO PING HOUSE, LONG PING ESTATE",元朗,2020-03-01
3960,泰苑小築,TAI YUEN VILLA,元朗,2020-03-01
3961,新生村,SAN SANG TSUEN,元朗,2020-03-01
3962,興發大樓,HING FAT HOUSE,元朗,2020-03-01
3963,上攸田村,SHEUNG YAU TIN TSUEN,元朗,2020-03-02
3964,元朗 八鄉 石湖塘,"SHEK WU TONG, PAT HEUNG, YUEN LONG",元朗,2020-03-02
3965,元朗 十八鄉 水蕉新村曉門,"HILLWOOD, SHUI TSIU SAN TSUEN, SHAP PAT HEUNG, YUEN LONG",元朗,2020-03-02
3966,元朗 十八鄉 南坑村振華棠景花園,"CHUN WAH POND VIEW VILLA, NAM HANG TSUEN, SHAP PATHEUNG, YUEN LONG",元朗,2020-03-02
3967,元朗 十八鄉 塘頭埔村,"TONG TAU PO TSUEN, SHAP PAT HEUNG, YUEN LONG",元朗,2020-03-02
3968,元朗 十八鄉路138號翹翠峰5座,"BLOCK 5, EMERALD GREEN, NO.138 SHAP PAT HEUNG ROAD, YUEN",元朗,2020-03-02
3969,元朗 元龍街8號新時代廣場8座,"BLOCK 8, YOHO TOWN, NO.8 YUEN LUNG STREET, YUEN LONG",元朗,2020-03-02
3970,元朗 元龍街8號新時代廣場9座,"BLOCK 9, YOHO TOWN, NO.8 YUEN LUNG STREET, YUEN LONG",元朗,2020-03-02
3971,元朗 青山公路潭尾段18號PARK YOHO GENOVA19座,"BLOCK 19, PARK YOHO GENOVA, NO.18 CASTLE PEAK ROAD TAM MI,YUEN LONG",元朗,2020-03-02
3972,元朗 屏山 塘坊村,"TONG FONG TSUEN, PING SHAN",元朗,2020-03-02
3973,元朗 馬田路88號華翠豪園2座,"BLOCK 2, COVENT GARDEN, NO.88 MA TIN ROAD, YUEN LONG",元朗,2020-03-02
3974,元朗 新田 東鎮圍,"TUNG CHAN WAI, SAN TIN, YUEN LONG",元朗,2020-03-02
3975,元朗 落馬洲 下灣村,"HA WAN TSUEN, LOK MA CHAU, YUEN LONG",元朗,2020-03-02
3976,元朗 福德街18A號,"NO.18A FOOK TAK STREET, YUEN LONG",元朗,2020-03-02
3977,元朗 福德街28號,"NO.28 FOOK TAK STREET, YUEN LONG",元朗,2020-03-02
3978,元朗 橫洲 橫洲忠心圍,"WANG CHAU CHUNG SAM WAI, WANG CHAU, YUEN LONG",元朗,2020-03-02
3979,元朗 錦綉花園M段第四街,"FAIRVIEW PARK SECT M 4TH STREET, YUEN LONG",元朗,2020-03-02
3980,元朗 擴業街8號朗屏8號5座,"BLOCK 5, THE SPECTRA, NO.8 KWONG YIP STREET, YUEN LONG",元朗,2020-03-02
3981,公園南路1號4座,"BLOCK 4, NO.1 TOWN PARK ROAD SOUTH",元朗,2020-03-02
3982,天水圍 天恩路2號栢慧豪園6座,"BLOCK 6, CENTRAL PARK TOWERS, NO.2 TIN YAN ROAD, TIN SHUI",元朗,2020-03-02
3983,天水圍 天湖路1號嘉湖山莊樂湖居14座,"BLOCK 14, LOCWOOD COURT, KINGSWOOD VILLAS, NO.1 TIN WUROAD, TIN SHUI WAI",元朗,2020-03-02
3984,天水圍 天瑞路88號俊宏軒3座,"BLK 3, GRANDEUR TERRACE, NO.88 TIN SHUI ROAD, TIN SHUI WAI",元朗,2020-03-02
3985,天水圍 天瑞路88號俊宏軒6座,"BLOCK 6, GRANDEUR TERRACE, NO.88 TIN SHUI ROAD, TIN SHUI WAI",元朗,2020-03-02
3986,天水圍 天瑞路8號嘉湖山莊翠湖居3座,"BLOCK 3, CHESTWOOD COURT, KINGSWOOD VILLAS, NO.8 TIN SHUIROAD, TIN SHUI WAI",元朗,2020-03-02
3987,天水圍 天葵路33號慧景軒1座,"BLOCK 1, VIANNI COVE, NO.33 TIN KWAI ROAD, TIN SHUI WAI",元朗,2020-03-02
3988,天水圍 天龍路9號嘉湖山莊美湖居8座,"BLOCK 8, MAYWOOD COURT, KINGSWOOD VILLAS, NO.9 TIN LUNGROAD, TIN SHUI WAI",元朗,2020-03-02
3989,天恒邨恒通樓,"HENG TUNG HSE, TIN HENG ESTATE",元朗,2020-03-02
3990,天恩邨恩慈樓4座,"BLOCK 4, YAN CHI HSE, TIN YAN ESTATE",元朗,2020-03-02
3991,天恩邨恩福樓(第6座),"YAN FUK HSE (BLK 6), TIN YAN ESTATE",元朗,2020-03-02
3992,天恩邨恩頤樓(第9座),"YAN YI HSE (BLK 9), TIN YAN ESTATE",元朗,2020-03-02
3993,天祐苑祐寧閣,"YAU NING HOUSE, TIN YAU COURT",元朗,2020-03-02
3994,天祐苑祐寧閣B座,"BLOCK B, YAU NING HOUSE, TIN YAU COURT",元朗,2020-03-02
3995,天華邨華萃樓,"WAH SUI HOUSE, TIN WAH ESTATE",元朗,2020-03-02
3996,天愛苑愛濤閣B座,"BLOCK B, OI TAO HOUSE, TIN OI COURT",元朗,2020-03-02
3997,天慈邨慈心樓,"TSZ SUM HOUSE, TIN TSZ ESTATE",元朗,2020-03-02
3998,天頌苑頌恩閣J座,"BLOCK J, CHUNG YAN HOUSE, TIN CHUNG COURT",元朗,2020-03-02
3999,坑口村,HANG HAU TSUEN,元朗,2020-03-02
4000,昌裕大廈,CHEONG YU BUILDING,元朗,2020-03-02
4001,洪福邨洪塱樓5座,"BLOCK 5, HUNG LONG HOUSE, HUNG FUK ESTATE",元朗,2020-03-02
4002,國華大廈,KWOK WAH MANSION,元朗,2020-03-02
4003,新裕樓,SUN YUE BUILDING,元朗,2020-03-02
4004,嘉湖山莊樂湖居2座,"BLOCK 2, LOCWOOD COURT, KINGSWOOD VILLAS",元朗,2020-03-02
4005,福順樓,FOOK SHUN BUILDING,元朗,2020-03-02
4006,橫台山散村,WANG TOI SHAN SHAN TSUEN,元朗,2020-03-02
4007,擴業街8號朗屏８號5座,"BLOCK 5, THE SPECTRA, NO.8 KWONG YIP STREET",元朗,2020-03-02
4008,豐裕軒,OPULENCE HEIGHT,元朗,2020-03-02
4009,八鄉橫台山永寧里,WANG TOI SHAN WING NING LEI,元朗,2020-03-03
4010,元朗 八鄉 橫台山新村,"WANG TOI SHAN SAN TSUEN, PAT HEUNG, YUEN LONG",元朗,2020-03-03
4011,元朗 十八鄉 港頭村,"KONG TAU TSUEN, SHAP PAT HEUNG, YUEN LONG",元朗,2020-03-03
4012,元朗 十八鄉路33號尚悅·方,"THE REACH, NO.33 SHAP PAT HEUNG ROAD, YUEN LONG",元朗,2020-03-03
4013,元朗 下高埔村,"HA KO PO TSUEN, YUEN LONG",元朗,2020-03-03
4014,元朗 公庵路68號溱柏2座,"BLOCK 2, PARK SIGNATURE, NO.68 KUNG UM ROAD, YUEN LONG",元朗,2020-03-03
4015,元朗 公園北路38號御豪山莊6座,"BLOCK 6, PARK ROYALE, NO.38 TOWN PARK ROAD NORTH, YUEN",元朗,2020-03-03
4016,元朗 公園南路25號御景園2座,"BLOCK 2, SCENIC GARDENS, NO.25 TOWN PARK ROAD SOUTH, YUENLONG",元朗,2020-03-03
4017,元朗 卡連拿徑加州豪園,"ROYAL PALMS, CATALINA AVENUE, YUEN LONG",元朗,2020-03-03
4018,元朗 屏山 欖口村,"LAM HAU TSUEN, PING SHAN, YUEN LONG",元朗,2020-03-03
4019,元朗 朗日路8號新元朗中心1座,"BLOCK 1, SUN YUEN LONG CENTRE, NO.8 LONG YAT ROAD, YUEN",元朗,2020-03-03
4020,元朗 朗日路9號GRAND YOHO10座,"BLOCK 10, GRAND YOHO, NO.9 LONG YAT ROAD, YUEN LONG",元朗,2020-03-03
4021,元朗 新田 安龍村,"ON LUNG TSUEN, SAN TIN, YUEN LONG",元朗,2020-03-03
4022,元朗 錦田 高埔村,"KO PO TSUEN, KAM TIN, YUEN LONG",元朗,2020-03-03
4023,元朗 錦綉花園D段第一街,"FAIRVIEW PARK SECT D 1ST STREET, YUEN LONG",元朗,2020-03-03
4024,元朗 欖口欖口園,"LAM HAU YUEN LAM HAU, YUEN LONG",元朗,2020-03-03
4025,天恒邨恒樂樓,"HENG LOK HSE, TIN HENG ESTATE",元朗,2020-03-03
4026,天祐苑祐泰閣C座,"BLOCK C, YAU TAI HOUSE, TIN YAU COURT",元朗,2020-03-03
4027,天祐苑祐康閣,"YAU HONG HOUSE, TIN YAU COURT",元朗,2020-03-03
4028,天盛苑盛坤閣Q座,"BLOCK Q, SHING KWAN HOUSE, TIN SHING COURT",元朗,2020-03-03
4029,天盛苑盛珍閣,"SHING CHUN HOUSE, TIN SHING COURT",元朗,2020-03-03
4030,天晴邨晴悅樓(第7座),"CHING YUET HSE (BLK 7), TIN CHING ESTATE",元朗,2020-03-03
4031,天愛苑愛濤閣,"OI TAO HOUSE, TIN OI COURT",元朗,2020-03-03
4032,天瑞一邨瑞泉樓,"SHUI CHUEN HOUSE, TIN SHUI (1) ESTATE",元朗,2020-03-03
4033,天瑞二邨瑞林樓,"SHUI LAM HOUSE, TIN SHUI (2) ESTATE",元朗,2020-03-03
4034,天耀二邨耀泰樓,"YIU TAI HOUSE, TIN YIU (2) ESTATE",元朗,2020-03-03
4035,田寮村,TIN LIU TSUEN,元朗,2020-03-03
4036,好旺洋樓,HO WANG BUILDING,元朗,2020-03-03
4037,好景樓,HO KING BUILDING,元朗,2020-03-03
4038,安龍村,ON LUNG TSUEN,元朗,2020-03-03
4039,坑頭村,HANG TAU TSUEN,元朗,2020-03-03
4040,尚豪庭,ONE REGENT PLACE,元朗,2020-03-03
4041,南坑村,NAM HANG TSUEN,元朗,2020-03-03
4042,南坑排,NAM HANG PAI,元朗,2020-03-03
4043,洲頭村,CHAU TAU TSUEN,元朗,2020-03-03
4044,朗屏邨鏡屏樓,"KANG PING HOUSE, LONG PING ESTATE",元朗,2020-03-03
4045,朗睛邨青朗樓,"CHING LONG HOUSE, LONG CHING ESTATE",元朗,2020-03-03
4046,朗睛邨青朗樓2座,"BLOCK 2, CHING LONG HOUSE, LONG CHING ESTATE",元朗,2020-03-03
4047,栢慧豪園栢慧豪廷7座,"BLOCK 7, CENTRAL PARK TOWERS II, CENTRAL PARK TOWERS",元朗,2020-03-03
4048,富安大廈,FU ON BUILDING,元朗,2020-03-03
4049,順興樓,SHUN HING BUILDING,元朗,2020-03-03
4050,嘉湖山莊景湖居4座,"BLOCK 4, KENSWOOD COURT, KINGSWOOD VILLAS, TIN SHUI WAI",元朗,2020-03-03
4051,錦綉花園D段第一街,"SECTION D 1ST STREET, FAIRVIEW PARK",元朗,2020-03-03
4052,麗新元朗中心,LAI SUN YUEN LONG CENTRE,元朗,2020-03-03
4053,大江埔,TAI KONG PO,元朗,2020-03-04
4054,大棠山道,TAI TONG SHAN ROAD,元朗,2020-03-04
4055,元朗 八鄉 元崗新村,"YUEN KONG SAN TSUEN, PAT HEUNG, YUEN LONG",元朗,2020-03-04
4056,元朗 八鄉 田心村,"TIN SAM TSUEN, PAT HEUNG, YUEN LONG",元朗,2020-03-04
4057,元朗 八鄉 橫台山散村,"WANG TOI SHAN SHAN TSUEN, PAT HEUNG, YUEN LONG",元朗,2020-03-04
4058,元朗 十八鄉 南坑村,"NAM HANG TSUEN, SHAP PAT HEUNG, YUEN LONG",元朗,2020-03-04
4059,元朗 十八鄉路11號尚悅13座,"BLOCK 13, THE REACH, NO.11 SHAP PAT HEUNG ROAD, YUEN LONG",元朗,2020-03-04
4060,元朗 十八鄉路138號翹翠峰2座,"BLOCK 2, EMERALD GREEN, NO.138 SHAP PAT HEUNG ROAD, YUEN",元朗,2020-03-04
4061,元朗 大棠路99號蝶翠峰8座,"BLOCK 8, SERENO VERDE, NO.99 TAI TONG ROAD, YUEN LONG",元朗,2020-03-04
4062,元朗 公庵路68號溱柏10座,"BLOCK 10, PARK SIGNATURE, NO.68 KUNG UM ROAD, YUEN LONG",元朗,2020-03-04
4063,元朗 石崗 七星崗,"TSAT SING KONG, SHEK KONG, YUEN LONG",元朗,2020-03-04
4064,元朗 米埔新村,"MAI PO SAN TSUEN, YUEN LONG",元朗,2020-03-04
4065,元朗 青山公路潭尾段18號PARK YOHO 10A座,"BLOCK 10A, PARK YOHO, NO.18 CASTLE PEAK ROAD TAM MI, YUEN",元朗,2020-03-04
4066,元朗 屏山 屏竹里1號帝庭居第二期6座,"BLOCK 6, PHASE II, IMPERIAL VILLAS, NO.1 PING CHUK LANE, PINGSHAN, YUEN LONG",元朗,2020-03-04
4067,元朗 廈村 沙洲里村,"SHA CHAU LEI TSUEN, HA TSUEN, YUEN LONG",元朗,2020-03-04
4068,元朗 廈村 東頭村,"TUNG TAU TSUEN, HA TSUEN, YUEN LONG",元朗,2020-03-04
4069,元朗 廈村 新生村,"SAN SANG TSUEN, HA TSUEN, YUEN LONG",元朗,2020-03-04
4070,元朗 新田 青龍村,"TSING LUNG TSUEN, SAN TIN, YUEN LONG",元朗,2020-03-04
4071,元朗 鳳攸東街9號好順意大廈,"HO SHUN YEE BUILDING, NO.9 FUNG YAU STREET EAST, YUEN LONG",元朗,2020-03-04
4072,元朗 寶業街18號尚豪庭1座,"BLOCK 1, ONE REGENT PLACE, NO.18 PO YIP STREET, YUEN LONG",元朗,2020-03-04
4073,天水圍 天恩路2號栢慧豪園2座,"BLOCK 2, CENTRAL PARK TOWERS, NO.2 TIN YAN ROAD, TIN SHUI",元朗,2020-03-04
4074,天水圍 天湖路1號嘉湖山莊樂湖居8座,"BLOCK 8, KINGSWOOD VILLAS, LOCWOOD COURT, NO.1 TIN WUROAD, TIN SHUI WAI",元朗,2020-03-04
4075,天水圍 天葵路33號慧景軒2座,"BLOCK 2, VIANNI COVE, NO.33 TIN KWAI ROAD, TIN SHUI WAI",元朗,2020-03-04
4076,天水圍 天葵路3號嘉湖山莊麗湖居9座,"BLOCK 9, LYNWOOD COURT, KINGSWOOD VILLAS, NO.3 TIN KWAIROAD, TIN SHUI WAI",元朗,2020-03-04
4077,天水圍 天龍路9號嘉湖山莊美湖居2座,"BLOCK 2, MAYWOOD COURT, KINGSWOOD VILLAS, NO.9 TIN LUNGROAD, TIN SHUI WAI",元朗,2020-03-04
4078,天水圍天恩邨恩樂樓,"YAN LOK HSE, TIN YAN ESTATE,TIN SHUI WAI",元朗,2020-03-04
4079,天恩邨恩盈樓,"YAN YING HSE, TIN YAN ESTATE",元朗,2020-03-04
4080,天恩邨恩穗樓,"YAN SUI HSE, TIN YAN ESTATE",元朗,2020-03-04
4081,天富苑逸富閣(P座)P座,"BLOCK P, YAT FU HOUSE (BLOCK P), TIN FU COURT",元朗,2020-03-04
4082,天富苑雅富閣,"NGA FU HOUSE, TIN FU COURT",元朗,2020-03-04
4083,天富苑聚富閣,"CHUI FU HOUSE, TIN FU COURT",元朗,2020-03-04
4084,天晴邨晴滿樓(第5座),"CHING MOON HSE (BLK 5), TIN CHING ESTATE",元朗,2020-03-04
4085,天瑞二邨瑞業樓,"SHUI YIP HOUSE, TIN SHUI (2) ESTATE",元朗,2020-03-04
4086,天頌苑頌流閣,"CHUNG LAU HOUSE, TIN CHUNG COURT",元朗,2020-03-04
4087,天頌苑頌琴閣N座,"BLOCK N, CHUNG KAM HOUSE, TIN CHUNG COURT",元朗,2020-03-04
4088,天頌苑頌澤閣,"CHUNG CHAK HOUSE, TIN CHUNG COURT",元朗,2020-03-04
4089,天耀二邨耀澤樓,"YIU CHAK HOUSE, TIN YIU (2) ESTATE",元朗,2020-03-04
4090,水邊圍邨山水樓,"SAN SHUI HOUSE, SHUI PIN WAI ESTATE",元朗,2020-03-04
4091,牛潭尾村,NGAU TAM MEI VILLAGE,元朗,2020-03-04
4092,永富閣,WING FU MANSION,元朗,2020-03-04
4093,吉慶圍,KAT HING WAI,元朗,2020-03-04
4094,同盛樓,TUNG SHING BUILDING,元朗,2020-03-04
4095,安泰樓,ON TAI BUILDING,元朗,2020-03-04
4096,吳家村,NG KA TSUEN,元朗,2020-03-04
4097,怡康大廈,YEE HONG BUILDING,元朗,2020-03-04
4098,青龍村,TSING LUNG TSUEN,元朗,2020-03-04
4099,流浮山下白泥,"HA PAK NAI, LAU FAU SHAN",元朗,2020-03-04
4100,鈞德樓,KWAN TAK BUILDING,元朗,2020-03-04
4101,塘頭埔村,TONG TAU PO TSUEN,元朗,2020-03-04
4102,嘉湖山莊麗湖居4座,"BLOCK 4, LYNWOOD COURT, KINGSWOOD VILLAS",元朗,2020-03-04
4103,福安樓,FOOK ON HOUSE,元朗,2020-03-04
4104,福來樓,FOOK LOI BUILDING,元朗,2020-03-04
4105,蕃田村,FAN TIN TSUEN,元朗,2020-03-04
4106,翹翠峰2座,"BLOCK 2, EMERALD GREEN",元朗,2020-03-04
4107,麗昌花園,PRETTICOINS GARDEN,元朗,2020-03-04
4108,十八鄉 西邊圍,"SAI PIN WAI, SHAP PAT HEUNG",元朗,2020-03-05
4109,上白泥,SHEUNG PAK NAI,元朗,2020-03-05
4110,大棠村,TAI TONG TSUEN,元朗,2020-03-05
4111,元朗 十八鄉 大棠村,"TAI TONG TSUEN, SHAP PAT HEUNG, YUEN LONG",元朗,2020-03-05
